experience,salary
5.935323104879145,22123.299053051138
1.9661310832561982,3830.700488295948
12.015995988418835,129647.97801327148
9.76277361041026,160959.8109314831
15.794322903372535,234619.50869597978
4.359943632581611,9275.266971146257
11.013413257263762,102895.35737731234
0.022119418529015,0.5187143836845017
0.15242459530410724,6.788730802372958
3.597072665128964,13989.310601011774
4.555161976472425,20934.034356500648
2.3316024874735284,4467.255426611294
0.3461727814179607,208.25388387695753
1.6158930069409374,2746.6564885450925
1.7224970797830652,2315.7496213972954
12.588553705443134,130612.64365826808
7.827547870596267,35333.36307091831
12.615791198352722,123823.07814486358
5.023164678691303,19115.78932896744
10.414305282052588,114316.1074676184
7.866621359632843,76379.16519619503
7.701035492149091,60459.21788062995
0.3639279353626099,129.8314532073189
4.300840130387023,12786.60338375447
0.324436964682433,133.84388696983166
3.5589045811732385,3804.5735500500086
5.667175880765857,26613.34310331673
11.228820841511347,113262.1309890159
4.808162945980381,35781.778831776755
11.895724279409555,44496.10085329165
9.28630860903312,52175.45333422014
11.126997567297447,148266.60536189371
8.61050902359537,120765.95422010552
8.181425585315983,84302.89042948518
5.818950976865654,27354.306550230798
11.01318348562926,122734.4942121519
7.857396450674839,65779.8466867954
1.70184378239441,2459.974165937546
9.026939976255067,96676.42212453733
11.748174819786097,186037.77247388946
8.511967910258797,74145.25402077699
2.302746949528692,7509.317228254937
6.471611453327882,29908.273768409203
0.540477400465794,521.0360711152317
2.9824375798268847,8856.72527103308
2.719230261017363,7476.743824915633
5.470139672045192,22022.019489236824
3.551935482933761,8467.60400205013
6.512992529514856,33751.87049515561
8.691058309049458,97187.5930050777
1.5217837721633214,1321.5592870302673
6.3391277826067185,41102.62377294601
6.545039735069697,27162.53531545087
4.802551573310442,14302.45215802199
0.928014525633615,550.9572266427573
8.193726872813315,57076.775358321436
2.0923062473864533,1467.3797595153637
1.3718138319727413,2079.9160956866385
6.112775725267696,52184.72324855097
4.723569531210204,15701.712231482052
2.3169606985186015,3764.6596393409086
1.0568321226199595,1536.730344833572
0.5776474784266163,219.05288544601066
12.476818594375095,148793.74784604125
0.4046812833088751,227.00423128031866
0.6758411523680001,126.96807479347275
0.9890827081691409,747.5886067511836
6.3796167696314665,55483.78146324214
12.131049480619563,194506.41849811256
9.16189941323397,85917.94967484141
11.359670709353315,134374.240704849
6.025237234771545,42631.551886531684
7.838613456689565,84312.37260224702
8.615131366381977,78443.75215867347
2.6448554115195613,8205.154702541231
1.0757645278327068,815.4026121664498
5.168599398925912,12576.201852806535
13.397956038659682,176535.84000869424
7.982733885110328,63001.69324744971
4.958524832983216,27466.39081389906
9.213860310752821,52514.36676741746
9.4120147699104,69870.57056386062
3.7195471726756786,8879.973689790746
3.6134893286126855,9515.7436380825
17.52554134866526,348395.1526098622
8.532921336130055,42868.96392732909
14.056664703321985,264680.3716465334
0.5059438391296318,225.08577194550966
9.306391331855842,58517.19715344853
9.417299280203684,78972.52082883082
1.3855934538236978,1583.4114613967374
13.604080461838036,236452.49781778367
2.3887105190724824,4606.161921623746
8.834220328619578,55601.3389199398
8.987520758328806,92699.56436888516
0.9901768793944532,484.8410859314297
8.333749950504947,81682.30306016239
3.7185147074488256,19058.91871510647
3.8838417695995155,17707.434051665285
4.160867147485793,28159.970517250287
2.1774015998558918,2433.8395432239017
9.96932136800675,118899.62113498234
13.677824926159115,237898.04757161732
7.211032979254568,68789.56006237827
8.736406137191677,98440.81032294198
2.719976924044121,8265.858019743639
5.851335300907318,34721.05911279674
6.0769125356873825,36045.9515435737
13.404748561679673,193211.87545457613
3.1309949292752357,9690.985255568698
0.5093211312128609,258.23899262229594
0.4136734859461262,239.5955423289905
1.1340886746129968,1320.9222561854808
8.949443370200216,111458.9357946704
1.0032391133172913,908.8497189734666
6.6348361215190295,42600.4554153133
5.160656722862105,31857.32049669763
15.983703150982205,310921.03993121325
6.555860073843974,27069.392955563948
10.77838078556701,71408.25157651516
9.689438985312508,118264.47668489865
3.6091476190661997,20056.55322591413
2.68724718810306,6421.640576821609
0.08537122767514571,5.655192437972293
7.106955850793618,75060.61328332975
5.534772035389115,27872.30300359316
10.554756327026354,70041.44720753214
0.38319367979921726,97.26244664722323
6.205090139007428,32139.19983713866
11.388395938084136,170289.59060047343
3.099601721763565,7530.846504920847
2.8975121893993236,5339.017574690589
8.386487725658672,42067.845656251906
3.276479327283977,12096.818417650733
12.792987517806365,67778.8119174444
11.691553965307893,284103.1388132748
0.7093372609751905,478.87016742811403
6.005125360922223,32542.070986409377
1.411027710957625,1431.3816183228319
4.290192575293646,17175.76422858678
7.564689378319196,54475.92884887982
5.823392592798788,32370.094275722444
5.236682385202499,20437.453059904597
3.7237499521656865,17810.598288909405
3.35061310367587,14608.252035438969
4.952830763659865,15720.618353568929
3.8703930035307126,16506.690442764677
0.38438514903931953,202.08779412660883
5.980963516376982,39360.88113422308
0.26588000431118974,73.94813889683809
2.942159507074785,8995.625196221185
0.053723390946567307,3.4938117878171613
2.7165258112145523,9585.750349737955
7.386667717811397,61255.4963202749
7.339552296699342,50932.54422654616
3.378129787408091,12282.748639729509
3.1451592481758137,12046.405374334361
0.3818256016639934,187.03906235523903
4.85394243208891,30129.23056206931
6.7410093657294885,20291.179669766774
4.693843016755569,18209.141341408907
7.194106494454836,59707.42182152869
10.190695184350963,122824.41206517453
0.9364802579697589,1298.8408801569253
8.495925088974154,73725.28999122963
1.7296073283344127,2560.2709989830732
2.8465171886653087,10573.75305563858
2.32439736885828,2737.366311117976
6.248082882168027,33868.863250614486
1.1541331958335252,1893.3422034066018
7.763806976519792,72299.5697007296
8.00733013520261,70618.87336439452
10.964468297834884,120651.36776934091
2.831768826355946,10036.593315147331
5.498659224705874,41188.47341775542
0.27965111478824234,83.78556603580446
7.3425869867530595,53227.950893231195
6.470408944599193,31127.27229634737
4.250261532913437,12417.166310734652
2.3004155454301722,5203.826596051938
0.36943114928431786,131.23632766421275
0.9724369178462267,844.5251070077516
5.7723757080062486,39715.07284345608
3.3113104359790713,17220.81665236511
5.242565741406494,8353.50286010457
7.432387510476774,49072.7856450227
1.3648165275230655,2139.049465886412
4.540486664858005,32905.09696987855
6.582357534717344,33432.14533462588
0.2500435031985573,66.23576444711942
2.802950279646898,6559.1545878721945
3.8152793835070398,15826.511428994309
9.094793982124177,94299.37210970055
10.455858833193917,109022.37434974081
12.189910451572974,104454.2168785007
7.533457219388755,42238.48414708833
3.318126121267202,13565.406427221513
11.012035775741168,177089.39801229196
9.260748717374288,86281.10558365025
0.4472173659581564,146.26450507052047
0.768799317229437,490.16214333643035
1.022403572625426,346.9624330889216
0.26352524475834116,90.59342891770943
8.33220955756644,77087.22135619071
5.252216408041413,23069.541139357523
0.3536524121022939,103.92497096657894
0.45602147294018014,95.01631185197085
5.482573764229841,15887.17067707195
1.5697915156457967,2237.2893703740556
5.717981491544983,36722.9438273914
7.265614287367956,63831.740487921656
8.779770933277366,104596.99751696033
5.829293204207112,41927.44786478991
6.6669980467449115,55686.71049272189
14.23426836682346,192914.41791498516
7.530018248527503,49651.089913695505
0.2530433002011865,44.03841475165363
2.087793546319995,3147.328967485844
13.04104781204428,95382.8448110057
5.0029437792653955,21938.21574690313
5.798515112311605,19685.101721390984
9.661541300981385,87202.61272724991
2.9248413347606665,10077.891252810581
4.275817449758929,13375.150922357268
1.0584706750782642,1059.0388864804356
5.7488058400484086,37968.903185367795
1.227346766224163,1115.2123949960562
8.587669167062039,61286.895916466914
9.99951459544074,70722.29138269524
5.585922861862333,26770.5127198463
8.09591969763254,57211.7135550468
3.2471079659778797,10601.075446421864
7.116179000213502,73129.18989668309
5.370959599811214,23304.733431207518
1.5372918421565993,1734.9119884629933
9.735777340952236,68047.74190677563
2.3494242763010824,7073.369799028014
11.404711693529649,149047.38280896284
0.39015991505273195,122.39554987278677
0.5520341004343097,169.17978907762733
1.4327721036563412,2031.5686553362777
1.3239588758651721,1698.622290461218
4.865256522912338,13562.945215033476
4.907454086153122,43739.45598394109
11.705611301414805,171968.39426202318
11.130186559380814,129875.77999774265
7.609131025094864,70867.64637920861
0.9780271252201009,1442.3029357538048
8.42842082998158,89573.2084309736
8.298245044314724,67120.01770625685
9.264680772520578,51486.02254437649
2.799226910397867,11038.380809430637
1.9092746161934109,5576.572231555414
4.725129998046132,12933.744128577478
1.064991026483018,1513.332858318583
12.69006039979477,153215.82204752642
14.769508724698026,326292.16807697964
5.759835976091295,32206.044735014737
1.3120855204849042,1535.9964113475978
4.432579623666195,8232.722243816814
4.369106157795702,24425.20927096985
1.0403498062259073,1577.7132221374623
0.03198481867402592,1.4663561734785722
10.193946039359442,123241.43478391088
3.1707351115871507,10544.044664043613
1.741790286736288,1675.663967941211
16.219404662285797,258302.98752017826
0.8085569334429259,919.4119783707955
1.2753581951192827,1665.9980232940356
6.026314408578645,37154.29603585612
5.336246273933343,45463.72332572616
4.5251349768210325,24843.805102662624
0.40635129962830074,259.6313043569863
1.603649644150464,2947.657132113295
4.7514472330460285,24084.28965023071
16.1899027322338,428290.1132484932
1.683959211062385,3141.273443782225
2.4454235526220316,6868.67115662674
6.392619747887293,37408.9280889932
2.2602667930462452,5262.721720119954
1.0425263009782548,1351.826768307776
0.22116857062133644,35.28902589056048
1.8526030859532936,3815.5225182314043
6.60045556894639,79720.80193643032
0.0426582193954701,2.128900352984616
5.156609472453342,21762.28596354647
8.884939277453869,55499.78597887048
5.228534743768218,32967.08037988605
4.623535908259239,19239.83807316564
6.544110693987127,24287.256316970626
1.9221837075064734,5387.814867695117
8.553134289022335,79379.60030845633
1.7482379092422424,4469.827959943066
8.469790864366427,97856.37982034015
5.5901695563857245,28960.333959859992
1.4169830662344802,1630.1787420501792
1.3771438145322081,2484.0237245923295
7.816026925858633,74047.55766713615
0.6210591458752077,470.38378263256925
2.92070111260252,7776.695214933871
7.615485858672903,43998.48741353282
0.1414736768007856,21.458927766725868
6.6059830265110175,53819.65844694358
1.5302034207756954,2390.939907413259
5.396643479374757,41438.89508092337
6.851411852438375,12814.203600967225
8.043144910867339,69304.25171662132
10.745342231044962,109367.23849920106
3.0685259401502503,11042.776770050541
4.837096213382504,21035.48847324319
1.025740597079622,998.2929933753751
4.858123022887134,19799.569728050665
5.096588051152244,38019.13028071427
23.061769087987894,480129.42245749664
6.173613373126552,44178.71942877718
7.837388681739836,66914.09542855767
10.044228853933074,97280.2142461779
5.072768066674271,7297.135295943001
4.468482833312311,14346.812015520662
1.4938956305868079,2947.884624832257
2.9858674558555447,14643.679020341664
6.543109705505331,46916.64291160644
1.9830512000697875,2424.5815938779115
4.125808570559521,18513.595239793704
7.1850245187389605,55209.13633001853
5.977530935020294,28112.386065084833
6.03435342750831,54559.37107759398
10.305812870688019,90713.15691563465
6.615390068936081,15695.262546545899
2.6212018603569613,6262.67188768043
2.8066935490708413,10675.041998480468
2.775583717566748,7682.885165881419
10.264483012647304,33462.428334857
6.73816141562857,42644.94081593245
6.786503845695266,49614.74115576625
1.5770967917457668,2803.321631609288
5.000009236602471,27974.27823945819
0.5854394289390292,330.3271276303205
1.1702327859916428,1449.0702636238104
9.973108885329324,144894.96273107713
4.268886188553044,20142.670163033927
5.622424496340795,38228.58815046856
1.8717286960867838,2885.1094918461827
5.590911468205088,40378.05151838774
2.7238245056762374,7078.406044076546
3.5507723197823253,3558.19404897659
1.123454017659907,2029.7525818278439
0.6955794541477669,660.4232651537234
4.125312361064233,10150.590124537994
5.686002569731571,32376.311068648363
5.373667009224762,37831.331497948966
1.7309832876511768,3947.1998030945138
10.845164214543713,87577.33802151761
7.563578560165778,66144.9083363049
2.8061147400291677,9400.862167031142
6.865451527658684,60273.81591322708
1.2891622779299223,1864.7664455032645
2.2604860865229286,5482.750803718473
3.388282291705548,11277.457186941456
0.7297549257673648,612.103124878208
3.518230806226217,16338.609546698424
4.912502039012786,29338.892400153432
8.937869975414614,73702.5301154863
3.8418721560184195,18719.719259217753
3.685222742880092,9578.399253868263
